z,k,Pm
5.49459296,0.015707963267948967,0.0
5.49459296,0.023462558633972192,0.0
5.49459296,0.03503514218779029,0.0
5.49459296,0.05263150808357201,0.0
5.49459296,0.0731423493547288,0.0
5.49459296,0.10259276477134219,0.0
5.49459296,0.14481159820038791,0.0
5.49459296,0.20234603287313824,0.0
5.49459296,0.2834245013168247,0.0
5.49459296,0.3967448265966417,0.0
5.49459296,0.5552782518837672,0.0
5.49459296,0.7774818770639701,0.0
5.49459296,1.0884445474248694,0.0
5.49459296,1.5237112672761535,0.0
5.49459296,2.088426337077478,0.0
5.49459296,2.685504776398588,0.0
5.6244848192,0.0,0.0
5.6244848192,0.015707963267948967,0.0
5.6244848192,0.023462558633972192,0.0
5.6244848192,0.03503514218779029,0.0
5.6244848192,0.05263150808357201,0.0
5.6244848192,0.0731423493547288,0.0
5.6244848192,0.10259276477134219,0.0
5.6244848192,0.14481159820038791,0.0
5.6244848192,0.20234603287313824,0.0
5.6244848192,0.2834245013168247,0.0
5.6244848192,0.3967448265966417,0.0
5.6244848192,0.5552782518837672,0.0
5.6244848192,0.7774818770639701,0.0
5.6244848192,1.0884445474248694,0.0
5.6244848192,1.5237112672761535,0.0
5.6244848192,2.088426337077478,0.0
5.6244848192,2.685504776398588,0.0
5.756974515584,0.0,0.0
5.756974515584,0.015707963267948967,0.0
5.756974515584,0.023462558633972192,0.0
5.756974515584,0.03503514218779029,0.0
5.756974515584,0.05263150808357201,0.0
5.756974515584,0.0731423493547288,0.0
5.756974515584,0.10259276477134219,0.0
5.756974515584,0.14481159820038791,0.0
5.756974515584,0.20234603287313824,0.0
5.756974515584,0.2834245013168247,0.0
5.756974515584,0.3967448265966417,0.0
5.756974515584,0.5552782518837672,0.0
5.756974515584,0.7774818770639701,0.0
5.756974515584,1.0884445474248694,0.0
5.756974515584,1.5237112672761535,0.0
5.756974515584,2.088426337077478,0.0
5.756974515584,2.685504776398588,0.0
5.89211400589568,0.0,0.0
5.89211400589568,0.015707963267948967,-2.8437886954476443e-05
5.89211400589568,0.023462558633972192,-1.991240467464672e-05
5.89211400589568,0.03503514218779029,-4.227847875700671e-05
5.89211400589568,0.05263150808357201,-1.607227097280721e-05
5.89211400589568,0.0731423493547288,-6.65078748977578e-05
5.89211400589568,0.10259276477134219,-4.448847235540676e-06
5.89211400589568,0.14481159820038791,-9.644205532132086e-05
5.89211400589568,0.20234603287313824,-2.952253689254814e-05
5.89211400589568,0.2834245013168247,-2.5873660702139366e-05
5.89211400589568,0.3967448265966417,-1.554927529652223e-05
5.89211400589568,0.5552782518837672,-1.6140123822295785e-05
5.89211400589568,0.7774818770639701,-1.695354122492782e-05
5.89211400589568,1.0884445474248694,-1.711745162350473e-05
5.89211400589568,1.5237112672761535,-1.7314653321887682e-05
5.89211400589568,2.088426337077478,-2.094534084294284e-05
5.89211400589568,2.685504776398588,-1.888288884849177e-05
6.029956286013594,0.0,0.0
6.029956286013594,0.015707963267948967,-0.0001421468543380017
6.029956286013594,0.023462558633972192,-0.00010874346898147434
6.029956286013594,0.03503514218779029,-0.00017766885585386967
6.029956286013594,0.05263150808357201,-0.0002647916688028508
6.029956286013594,0.0731423493547288,-0.00034231917154907274
6.029956286013594,0.10259276477134219,-0.00013549573536330127
6.029956286013594,0.14481159820038791,-0.0002321705422005726
6.029956286013594,0.20234603287313824,-0.0002314430216601732
6.029956286013594,0.2834245013168247,-0.00027878858055626043
6.029956286013594,0.3967448265966417,-0.00018521101962156903
6.029956286013594,0.5552782518837672,-0.0001597258059799175
6.029956286013594,0.7774818770639701,-0.00015375602619090338
6.029956286013594,1.0884445474248694,-0.0001421564843252136
6.029956286013594,1.5237112672761535,-0.00013191132686012042
6.029956286013594,2.088426337077478,-0.0001484000294600487
6.029956286013594,2.685504776398588,-0.00015160862000457488
6.170555411733866,0.0,0.0
6.170555411733866,0.015707963267948967,-0.00031840648715056276
6.170555411733866,0.023462558633972192,-0.00032708584058415015
6.170555411733866,0.03503514218779029,-0.0004169268968754614
6.170555411733866,0.05263150808357201,-0.0008069008617236323
6.170555411733866,0.0731423493547288,-0.0010021514525839856
6.170555411733866,0.10259276477134219,-0.0007843567948812206
6.170555411733866,0.14481159820038791,-0.0010342875844133932
6.170555411733866,0.20234603287313824,-0.0009634641109694453
6.170555411733866,0.2834245013168247,-0.0010246342248890368
6.170555411733866,0.3967448265966417,-0.0007695280599783082
6.170555411733866,0.5552782518837672,-0.000660681526011188
6.170555411733866,0.7774818770639701,-0.0006158845337634149
6.170555411733866,1.0884445474248694,-0.000534369113619624
6.170555411733866,1.5237112672761535,-0.0005112621935228297
6.170555411733866,2.088426337077478,-0.0005632401535900036
6.170555411733866,2.685504776398588,-0.00058088353748263
6.3139665199685435,0.0,0.0
6.3139665199685435,0.015707963267948967,-0.0006150718459380981
6.3139665199685435,0.023462558633972192,-0.0008710023055832794
6.3139665199685435,0.03503514218779029,-0.0013243192892105084
6.3139665199685435,0.05263150808357201,-0.0022330536473420463
6.3139665199685435,0.0731423493547288,-0.0034166406993584135
6.3139665199685435,0.10259276477134219,-0.002501850751806522
6.3139665199685435,0.14481159820038791,-0.0032002842110916874
6.3139665199685435,0.20234603287313824,-0.003010847022555587
6.3139665199685435,0.2834245013168247,-0.003061536175753493
6.3139665199685435,0.3967448265966417,-0.0024377719895478565
6.3139665199685435,0.5552782518837672,-0.0021500673190528283
6.3139665199685435,0.7774818770639701,-0.001910506141127095
6.3139665199685435,1.0884445474248694,-0.0016456962553167132
6.3139665199685435,1.5237112672761535,-0.0015961112318057034
6.3139665199685435,2.088426337077478,-0.001730270327421798
6.3139665199685435,2.685504776398588,-0.0018109058592231894
6.460245850367914,0.0,0.0
6.460245850367914,0.015707963267948967,-0.0007393665353028445
6.460245850367914,0.023462558633972192,-0.00153334294653315
6.460245850367914,0.03503514218779029,-0.002586728070143076
6.460245850367914,0.05263150808357201,-0.0038088500508766518
6.460245850367914,0.0731423493547288,-0.006335890285743243
6.460245850367914,0.10259276477134219,-0.005017163621823735
6.460245850367914,0.14481159820038791,-0.0058535506246217405
6.460245850367914,0.20234603287313824,-0.006154846067079072
6.460245850367914,0.2834245013168247,-0.005905506636121426
6.460245850367914,0.3967448265966417,-0.004947039212835993
6.460245850367914,0.5552782518837672,-0.004523092500035011
6.460245850367914,0.7774818770639701,-0.0038823543075356616
6.460245850367914,1.0884445474248694,-0.003340525721097502
6.460245850367914,1.5237112672761535,-0.0031846800880417966
6.460245850367914,2.088426337077478,-0.0034302134490446392
6.460245850367914,2.685504776398588,-0.003511168805215443
6.6094507673752725,0.0,0.0
6.6094507673752725,0.015707963267948967,-0.0007973736997771456
6.6094507673752725,0.023462558633972192,-0.0019860964788594123
6.6094507673752725,0.03503514218779029,-0.003698769770200605
6.6094507673752725,0.05263150808357201,-0.0055908061257128215
6.6094507673752725,0.0731423493547288,-0.00937871149649723
6.6094507673752725,0.10259276477134219,-0.008541716793130295
6.6094507673752725,0.14481159820038791,-0.010025751689871125
6.6094507673752725,0.20234603287313824,-0.01037009549314094
6.6094507673752725,0.2834245013168247,-0.010132775585558964
6.6094507673752725,0.3967448265966417,-0.008676130839785863
6.6094507673752725,0.5552782518837672,-0.007750389818553162
6.6094507673752725,0.7774818770639701,-0.0067439934446933145
6.6094507673752725,1.0884445474248694,-0.005693087920075034
6.6094507673752725,1.5237112672761535,-0.005356102350295372
6.6094507673752725,2.088426337077478,-0.005707980803977695
6.6094507673752725,2.685504776398588,-0.005837146542169373
6.761639782722778,0.0,0.0
6.761639782722778,0.015707963267948967,-0.0008274486388966956
6.761639782722778,0.023462558633972192,-0.0021819278121078456
6.761639782722778,0.03503514218779029,-0.004393007713080922
6.761639782722778,0.05263150808357201,-0.007052445569967215
6.761639782722778,0.0731423493547288,-0.01214133907613633
6.761639782722778,0.10259276477134219,-0.01243719743588263
6.761639782722778,0.14481159820038791,-0.01496299235694439
6.761639782722778,0.20234603287313824,-0.015394869656801927
6.761639782722778,0.2834245013168247,-0.015175244486095956
6.761639782722778,0.3967448265966417,-0.013203722433636099
6.761639782722778,0.5552782518837672,-0.011969129072834334
6.761639782722778,0.7774818770639701,-0.010266638264488427
6.761639782722778,1.0884445474248694,-0.00871706460695974
6.761639782722778,1.5237112672761535,-0.008050965668651678
6.761639782722778,2.088426337077478,-0.008482253273171814
6.761639782722778,2.685504776398588,-0.00858535814428255
6.916872578377234,0.0,0.0
6.916872578377234,0.015707963267948967,-0.000861069624266008
6.916872578377234,0.023462558633972192,-0.0021212125160626665
6.916872578377234,0.03503514218779029,-0.004647848249024249
6.916872578377234,0.05263150808357201,-0.008046281638731341
6.916872578377234,0.0731423493547288,-0.01395724804008604
6.916872578377234,0.10259276477134219,-0.015739583966066558
6.916872578377234,0.14481159820038791,-0.019471595034911388
6.916872578377234,0.20234603287313824,-0.020335566761111513
6.916872578377234,0.2834245013168247,-0.020188622558564347
6.916872578377234,0.3967448265966417,-0.018035604310909677
6.916872578377234,0.5552782518837672,-0.016434991843285732
6.916872578377234,0.7774818770639701,-0.014080696693561105
6.916872578377234,1.0884445474248694,-0.011945663490967623
6.916872578377234,1.5237112672761535,-0.010891385543613198
6.916872578377234,2.088426337077478,-0.011367492252149445
6.916872578377234,2.685504776398588,-0.011381188028851104
7.075210029944779,0.0,0.0
7.075210029944779,0.015707963267948967,-0.0008510536981529237
7.075210029944779,0.023462558633972192,-0.0020068612486507176
7.075210029944779,0.03503514218779029,-0.0045647650730498025
7.075210029944779,0.05263150808357201,-0.008225110938751489
7.075210029944779,0.0731423493547288,-0.014946708981806636
7.075210029944779,0.10259276477134219,-0.01818493851026798
7.075210029944779,0.14481159820038791,-0.023770712833929366
7.075210029944779,0.20234603287313824,-0.02492740241252601
7.075210029944779,0.2834245013168247,-0.024981338214647264
7.075210029944779,0.3967448265966417,-0.02292431604225468
7.075210029944779,0.5552782518837672,-0.020925275345041107
7.075210029944779,0.7774818770639701,-0.01805930186512147
7.075210029944779,1.0884445474248694,-0.01520181432787549
7.075210029944779,1.5237112672761535,-0.013839532123031628
7.075210029944779,2.088426337077478,-0.014143282891447747
7.075210029944779,2.685504776398588,-0.014065586367221296
7.236714230543676,0.0,0.0
7.236714230543676,0.015707963267948967,-0.0007880676419044415
7.236714230543676,0.023462558633972192,-0.0019036333244873173
7.236714230543676,0.03503514218779029,-0.0042790895431054675
7.236714230543676,0.05263150808357201,-0.00804049401578296
7.236714230543676,0.0731423493547288,-0.015123151936787945
7.236714230543676,0.10259276477134219,-0.019564582094317762
7.236714230543676,0.14481159820038791,-0.02640960186579262
7.236714230543676,0.20234603287313824,-0.028644682986778025
7.236714230543676,0.2834245013168247,-0.029219399248447665
7.236714230543676,0.3967448265966417,-0.02736054186593834
7.236714230543676,0.5552782518837672,-0.025056998011949817
7.236714230543676,0.7774818770639701,-0.021678510973546825
7.236714230543676,1.0884445474248694,-0.018333877751538507
7.236714230543676,1.5237112672761535,-0.016448675319299798
7.236714230543676,2.088426337077478,-0.016656028607300397
7.236714230543676,2.685504776398588,-0.016327189649086256
7.401448515154549,0.0,0.0
7.401448515154549,0.015707963267948967,-0.0007152144288103899
7.401448515154549,0.023462558633972192,-0.0017336495606526951
7.401448515154549,0.03503514218779029,-0.004019795679974562
7.401448515154549,0.05263150808357201,-0.00769629455607316
7.401448515154549,0.0731423493547288,-0.014688715989497498
7.401448515154549,0.10259276477134219,-0.019996881787399386
7.401448515154549,0.14481159820038791,-0.027871160210985464
7.401448515154549,0.20234603287313824,-0.031209622561679824
7.401448515154549,0.2834245013168247,-0.0324220773382708
7.401448515154549,0.3967448265966417,-0.030899117142517852
7.401448515154549,0.5552782518837672,-0.028653377038536026
7.401448515154549,0.7774818770639701,-0.02490833605539447
7.401448515154549,1.0884445474248694,-0.02105080357309674
7.401448515154549,1.5237112672761535,-0.01878097337404275
7.401448515154549,2.088426337077478,-0.01878409064830135
7.401448515154549,2.685504776398588,-0.018173543929901507
7.569477485457639,0.0,0.0
7.569477485457639,0.015707963267948967,-0.0006443154837929019
7.569477485457639,0.023462558633972192,-0.001596558658646031
7.569477485457639,0.03503514218779029,-0.003642831889334288
7.569477485457639,0.05263150808357201,-0.007132932241873177
7.569477485457639,0.0731423493547288,-0.013816123382719703
7.569477485457639,0.10259276477134219,-0.019617295625826755
7.569477485457639,0.14481159820038791,-0.02825178241548397
7.569477485457639,0.20234603287313824,-0.03256972711175328
7.569477485457639,0.2834245013168247,-0.034592261559202295
7.569477485457639,0.3967448265966417,-0.033768375732287303
7.569477485457639,0.5552782518837672,-0.031614029917881085
7.569477485457639,0.7774818770639701,-0.027690967254685193
7.569477485457639,1.0884445474248694,-0.02339714767674022
7.569477485457639,1.5237112672761535,-0.020760852185826826
7.569477485457639,2.088426337077478,-0.02060274856150348
7.569477485457639,2.685504776398588,-0.019820013760587552
7.740867035166792,0.0,0.0
7.740867035166792,0.015707963267948967,-0.0005892802511081164
7.740867035166792,0.023462558633972192,-0.0014776819784969356
7.740867035166792,0.03503514218779029,-0.0032371310819543017
7.740867035166792,0.05263150808357201,-0.006499847631520239
7.740867035166792,0.0731423493547288,-0.012823624579761519
7.740867035166792,0.10259276477134219,-0.018630273071541043
7.740867035166792,0.14481159820038791,-0.027813692781681783
7.740867035166792,0.20234603287313824,-0.03294074617030266
7.740867035166792,0.2834245013168247,-0.03589472832481555
7.740867035166792,0.3967448265966417,-0.03580576051519904
7.740867035166792,0.5552782518837672,-0.033918901537329314
7.740867035166792,0.7774818770639701,-0.029970250292053375
7.740867035166792,1.0884445474248694,-0.025339336963035773
7.740867035166792,1.5237112672761535,-0.022445252772734927
7.740867035166792,2.088426337077478,-0.022102796472413616
7.740867035166792,2.685504776398588,-0.021041637231205324
7.9156843758701285,0.0,0.0
7.9156843758701285,0.015707963267948967,-0.0005362483677904415
7.9156843758701285,0.023462558633972192,-0.0013402673791104948
7.9156843758701285,0.03503514218779029,-0.0028489481157579757
7.9156843758701285,0.05263150808357201,-0.0058834121282265546
7.9156843758701285,0.0731423493547288,-0.01171879512835166
7.9156843758701285,0.10259276477134219,-0.017408033619904888
7.9156843758701285,0.14481159820038791,-0.026669925259419906
7.9156843758701285,0.20234603287313824,-0.03251436518430387
7.9156843758701285,0.2834245013168247,-0.03639225899682464
7.9156843758701285,0.3967448265966417,-0.03698002597228033
7.9156843758701285,0.5552782518837672,-0.035498919087513035
7.9156843758701285,0.7774818770639701,-0.03174042624818713
7.9156843758701285,1.0884445474248694,-0.026923401362648754
7.9156843758701285,1.5237112672761535,-0.023779027525631612
7.9156843758701285,2.088426337077478,-0.023325384069709805
7.9156843758701285,2.685504776398588,-0.021953058847197733
8.09399806338753,0.0,0.0
8.09399806338753,0.015707963267948967,-0.0004842819640741998
8.09399806338753,0.023462558633972192,-0.0012229034104075083
8.09399806338753,0.03503514218779029,-0.0025311605726923694
8.09399806338753,0.05263150808357201,-0.005300314134150463
8.09399806338753,0.0731423493547288,-0.01061829589432629
8.09399806338753,0.10259276477134219,-0.016018271536863173
8.09399806338753,0.14481159820038791,-0.025012389528792287
8.09399806338753,0.20234603287313824,-0.031386916593294414
8.09399806338753,0.2834245013168247,-0.03606729395257384
8.09399806338753,0.3967448265966417,-0.03745662725152972
8.09399806338753,0.5552782518837672,-0.0365051271707772
8.09399806338753,0.7774818770639701,-0.032902816994483414
8.09399806338753,1.0884445474248694,-0.028094325632839104
8.09399806338753,1.5237112672761535,-0.024826635624603577
8.09399806338753,2.088426337077478,-0.024255470256464736
8.09399806338753,2.685504776398588,-0.022666175595488846
8.275878024655281,0.0,0.0
8.275878024655281,0.015707963267948967,-0.00043150848900607195
8.275878024655281,0.023462558633972192,-0.0011116391969599217
8.275878024655281,0.03503514218779029,-0.0022642796779101253
8.275878024655281,0.05263150808357201,-0.00476799416989764
8.275878024655281,0.0731423493547288,-0.009538681505936368
8.275878024655281,0.10259276477134219,-0.014511614739306183
8.275878024655281,0.14481159820038791,-0.023050242006455807
8.275878024655281,0.20234603287313824,-0.029715881542508604
8.275878024655281,0.2834245013168247,-0.035127113207943754
8.275878024655281,0.3967448265966417,-0.03729865214550066
8.275878024655281,0.5552782518837672,-0.036916920929046616
8.275878024655281,0.7774818770639701,-0.03358784496335958
8.275878024655281,1.0884445474248694,-0.028947981595281336
8.275878024655281,1.5237112672761535,-0.02559068805860686
8.275878024655281,2.088426337077478,-0.024971537989817216
8.275878024655281,2.685504776398588,-0.023082544172716157
8.461395585148386,0.0,0.0
8.461395585148386,0.015707963267948967,-0.0003809857014032082
8.461395585148386,0.023462558633972192,-0.0010023485615793066
8.461395585148386,0.03503514218779029,-0.002025506501357644
8.461395585148386,0.05263150808357201,-0.0042659699755851
8.461395585148386,0.0731423493547288,-0.008534195138884822
8.461395585148386,0.10259276477134219,-0.012996015708520424
8.461395585148386,0.14481159820038791,-0.020993199416614865
8.461395585148386,0.20234603287313824,-0.027761522443934025
8.461395585148386,0.2834245013168247,-0.03369944989397274
8.461395585148386,0.3967448265966417,-0.03660973332299716
8.461395585148386,0.5552782518837672,-0.036749221704695696
8.461395585148386,0.7774818770639701,-0.033887826016797115
8.461395585148386,1.0884445474248694,-0.029431869675452332
8.461395585148386,1.5237112672761535,-0.026059694862361475
8.461395585148386,2.088426337077478,-0.025359565494836138
8.461395585148386,2.685504776398588,-0.02345092548903885
8.650623496851354,0.0,0.0
8.650623496851354,0.015707963267948967,-0.0003330407539108826
8.650623496851354,0.023462558633972192,-0.0009085786227862071
8.650623496851354,0.03503514218779029,-0.0017994271048508222
8.650623496851354,0.05263150808357201,-0.0038017020061731927
8.650623496851354,0.0731423493547288,-0.007606707272280208
8.650623496851354,0.10259276477134219,-0.011602772930295603
8.650623496851354,0.14481159820038791,-0.01899144903197445
8.650623496851354,0.20234603287313824,-0.02562181759130955
8.650623496851354,0.2834245013168247,-0.0318861914014447
8.650623496851354,0.3967448265966417,-0.03539891372747782
8.650623496851354,0.5552782518837672,-0.03606569088035564
8.650623496851354,0.7774818770639701,-0.033696065547901964
8.650623496851354,1.0884445474248694,-0.02953994748095434
8.650623496851354,1.5237112672761535,-0.026288057912787252
8.650623496851354,2.088426337077478,-0.02548488337382196
8.650623496851354,2.685504776398588,-0.023393873098952866
8.843635966788382,0.0,0.0
8.843635966788382,0.015707963267948967,-0.00029090147700973953
8.843635966788382,0.023462558633972192,-0.0008192217894670567
8.843635966788382,0.03503514218779029,-0.0016025214687137516
8.843635966788382,0.05263150808357201,-0.0033732082845173007
8.843635966788382,0.0731423493547288,-0.006760949251435902
8.843635966788382,0.10259276477134219,-0.01030774808727404
8.843635966788382,0.14481159820038791,-0.01703797633127423
8.843635966788382,0.20234603287313824,-0.02342067833922922
8.843635966788382,0.2834245013168247,-0.029794464386785274
8.843635966788382,0.3967448265966417,-0.033772457899487296
8.843635966788382,0.5552782518837672,-0.034951534977095036
8.843635966788382,0.7774818770639701,-0.03313021653416764
8.843635966788382,1.0884445474248694,-0.029280043325459085
8.843635966788382,1.5237112672761535,-0.02625968911445565
8.843635966788382,2.088426337077478,-0.02549641196717179
8.843635966788382,2.685504776398588,-0.02314916306205542
9.04050868612415,0.0,0.0
9.04050868612415,0.015707963267948967,-0.0002550644716276123
9.04050868612415,0.023462558633972192,-0.000735369164831834
9.04050868612415,0.03503514218779029,-0.001429338846779852
9.04050868612415,0.05263150808357201,-0.0029881207775080904
9.04050868612415,0.0731423493547288,-0.005992480264455278
9.04050868612415,0.10259276477134219,-0.00913432834554589
9.04050868612415,0.14481159820038791,-0.015197756988781931
9.04050868612415,0.20234603287313824,-0.021235472346778347
9.04050868612415,0.2834245013168247,-0.02751652800803924
9.04050868612415,0.3967448265966417,-0.03181574196694737
9.04050868612415,0.5552782518837672,-0.033545653998407844
9.04050868612415,0.7774818770639701,-0.03222426403447692
9.04050868612415,1.0884445474248694,-0.028770675422202234
9.04050868612415,1.5237112672761535,-0.026033679768318826
9.04050868612415,2.088426337077478,-0.02528719552745534
9.04050868612415,2.685504776398588,-0.022942307411449796
9.241318859846633,0.0,0.0
9.241318859846633,0.015707963267948967,-0.00022562835545715778
9.241318859846633,0.023462558633972192,-0.0006510857729510331
9.241318859846633,0.03503514218779029,-0.0012706845252837184
9.241318859846633,0.05263150808357201,-0.0026441348540428584
9.241318859846633,0.0731423493547288,-0.005301915590753273
9.241318859846633,0.10259276477134219,-0.008097472182020372
9.241318859846633,0.14481159820038791,-0.01350680107640396
9.241318859846633,0.20234603287313824,-0.019081746262425894
9.241318859846633,0.2834245013168247,-0.02514979574846419
9.241318859846633,0.3967448265966417,-0.029643568422304045
9.241318859846633,0.5552782518837672,-0.031791166403542195
9.241318859846633,0.7774818770639701,-0.030971406049591896
9.241318859846633,1.0884445474248694,-0.028011822834461485
9.241318859846633,1.5237112672761535,-0.025589924828528413
9.241318859846633,2.088426337077478,-0.024897477627098003
9.241318859846633,2.685504776398588,-0.02248904089640804
9.446145237043565,0.0,0.0
9.446145237043565,0.015707963267948967,-0.0001985275034998453
9.446145237043565,0.023462558633972192,-0.0005772049076259092
9.446145237043565,0.03503514218779029,-0.0011279589786892653
9.446145237043565,0.05263150808357201,-0.0023357428935651386
9.446145237043565,0.0731423493547288,-0.004686101546290985
9.446145237043565,0.10259276477134219,-0.007173883542646022
9.446145237043565,0.14481159820038791,-0.011971886088959525
9.446145237043565,0.20234603287313824,-0.017040883662997674
9.446145237043565,0.2834245013168247,-0.02277691119975362
9.446145237043565,0.3967448265966417,-0.02731605811788549
9.446145237043565,0.5552782518837672,-0.029828500046360083
9.446145237043565,0.7774818770639701,-0.02947235189501699
9.446145237043565,1.0884445474248694,-0.027044393560326736
9.446145237043565,1.5237112672761535,-0.024942678373315423
9.446145237043565,2.088426337077478,-0.024339710981285012
9.446145237043565,2.685504776398588,-0.021898369357676733
9.655068141784437,0.0,0.0
9.655068141784437,0.015707963267948967,-0.00017493830183896628
9.655068141784437,0.023462558633972192,-0.0005103563683357442
9.655068141784437,0.03503514218779029,-0.0010025918696798144
9.655068141784437,0.05263150808357201,-0.0020563954651183687
9.655068141784437,0.0731423493547288,-0.004124540679945469
9.655068141784437,0.10259276477134219,-0.006333807654745843
9.655068141784437,0.14481159820038791,-0.010568717750585249
9.655068141784437,0.20234603287313824,-0.015111327789145172
9.655068141784437,0.2834245013168247,-0.020462646410568632
9.655068141784437,0.3967448265966417,-0.02495333165814124
9.655068141784437,0.5552782518837672,-0.027727344579560765
9.655068141784437,0.7774818770639701,-0.02783496631982104
9.655068141784437,1.0884445474248694,-0.02587803151665073
9.655068141784437,1.5237112672761535,-0.024148223364140364
9.655068141784437,2.088426337077478,-0.023659909278059978
9.655068141784437,2.685504776398588,-0.021165555018364954
9.868169504620125,0.0,0.0
9.868169504620125,0.015707963267948967,-0.0001546893118150816
9.868169504620125,0.023462558633972192,-0.0004474739002136649
9.868169504620125,0.03503514218779029,-0.0008863512880295119
9.868169504620125,0.05263150808357201,-0.0018037567647971955
9.868169504620125,0.0731423493547288,-0.00361941476800704
9.868169504620125,0.10259276477134219,-0.005569437870005138
9.868169504620125,0.14481159820038791,-0.00929133214769144
9.868169504620125,0.20234603287313824,-0.013349181806529883
9.868169504620125,0.2834245013168247,-0.018265603023644706
9.868169504620125,0.3967448265966417,-0.02259420471127315
9.868169504620125,0.5552782518837672,-0.025527101670488314
9.868169504620125,0.7774818770639701,-0.02603473853597829
9.868169504620125,1.0884445474248694,-0.02459399426045621
9.868169504620125,1.5237112672761535,-0.02320843899627084
9.868169504620125,2.088426337077478,-0.02283627582888215
9.868169504620125,2.685504776398588,-0.020296411731416036
10.085532894712529,0.0,0.0
10.085532894712529,0.015707963267948967,-0.0001357965257593941
10.085532894712529,0.023462558633972192,-0.0003899109010027424
10.085532894712529,0.03503514218779029,-0.0007793660669539698
10.085532894712529,0.05263150808357201,-0.0015749119250177768
10.085532894712529,0.0731423493547288,-0.003169715246165346
10.085532894712529,0.10259276477134219,-0.004874418840859148
10.085532894712529,0.14481159820038791,-0.00813685665615009
10.085532894712529,0.20234603287313824,-0.01171286241599782
10.085532894712529,0.2834245013168247,-0.01620427869191495
10.085532894712529,0.3967448265966417,-0.02031859395622688
10.085532894712529,0.5552782518837672,-0.02332158332720161
10.085532894712529,0.7774818770639701,-0.024157104196970456
10.085532894712529,1.0884445474248694,-0.02317887669757744
10.085532894712529,1.5237112672761535,-0.022168842509040436
10.085532894712529,2.088426337077478,-0.02193588635377974
10.085532894712529,2.685504776398588,-0.019431669812492204
10.30724355260678,0.0,0.0
10.30724355260678,0.015707963267948967,-0.00011967577577938711
10.30724355260678,0.023462558633972192,-0.0003382917081426351
10.30724355260678,0.03503514218779029,-0.0006799156238058999
10.30724355260678,0.05263150808357201,-0.0013755188485187239
10.30724355260678,0.0731423493547288,-0.0027671729736228204
10.30724355260678,0.10259276477134219,-0.004251032888921418
10.30724355260678,0.14481159820038791,-0.0070957938455485006
10.30724355260678,0.20234603287313824,-0.01023925548045048
10.30724355260678,0.2834245013168247,-0.014282418095705915
10.30724355260678,0.3967448265966417,-0.018149746285740263
10.30724355260678,0.5552782518837672,-0.021135619791879896
10.30724355260678,0.7774818770639701,-0.022232501026562455
10.30724355260678,1.0884445474248694,-0.02168481944871583
10.30724355260678,1.5237112672761535,-0.021038526646503478
10.30724355260678,2.088426337077478,-0.020927065340001903
10.30724355260678,2.685504776398588,-0.018546393548988904
10.533388423658915,0.0,0.0
10.533388423658915,0.015707963267948967,-0.00010539969486235792
